obra;mes_ano;uf;br;km_inicial;km_final;extensao;num_acidente;mes;ano;num_acidente_pred
Z148;2013-07-01;MG;365;622,4;712,0;89,60000000000002;2,0;7;2013;0,0
Z148;2013-08-01;MG;365;622,4;712,0;89,60000000000002;0,0;8;2013;0,0
Z148;2013-09-01;MG;365;622,4;712,0;89,60000000000002;0,0;9;2013;0,0
Z148;2013-10-01;MG;365;622,4;712,0;89,60000000000002;2,0;10;2013;0,0
Z148;2013-11-01;MG;365;622,4;712,0;89,60000000000002;2,0;11;2013;0,0
Z148;2013-12-01;MG;365;622,4;712,0;89,60000000000002;1,0;12;2013;0,0
Z149;2011-12-01;MG;154;57,3;103,3;46,0;0,0;12;2011;0,0
Z149;2012-01-01;MG;154;57,3;103,3;46,0;0,0;1;2012;0,0
Z149;2012-02-01;MG;154;57,3;103,3;46,0;0,0;2;2012;0,0
Z149;2012-03-01;MG;154;57,3;103,3;46,0;0,0;3;2012;0,0
Z149;2012-04-01;MG;154;57,3;103,3;46,0;0,0;4;2012;0,0
Z149;2012-05-01;MG;154;57,3;103,3;46,0;0,0;5;2012;0,0
Z149;2012-06-01;MG;154;57,3;103,3;46,0;0,0;6;2012;0,0
Z149;2012-07-01;MG;154;57,3;103,3;46,0;0,0;7;2012;0,0
Z149;2012-08-01;MG;154;57,3;103,3;46,0;0,0;8;2012;0,0
Z149;2012-09-01;MG;154;57,3;103,3;46,0;0,0;9;2012;0,0
Z149;2012-10-01;MG;154;57,3;103,3;46,0;0,0;10;2012;0,0
Z149;2012-11-01;MG;154;57,3;103,3;46,0;0,0;11;2012;0,0
Z149;2012-12-01;MG;154;57,3;103,3;46,0;0,0;12;2012;0,0
Z149;2013-01-01;MG;154;57,3;103,3;46,0;0,0;1;2013;0,0
Z149;2013-02-01;MG;154;57,3;103,3;46,0;0,0;2;2013;0,0
Z149;2013-03-01;MG;154;57,3;103,3;46,0;0,0;3;2013;0,0
Z149;2013-04-01;MG;154;57,3;103,3;46,0;0,0;4;2013;0,0
Z149;2013-05-01;MG;154;57,3;103,3;46,0;0,0;5;2013;0,0
Z149;2013-06-01;MG;154;57,3;103,3;46,0;0,0;6;2013;0,0
Z149;2013-07-01;MG;154;57,3;103,3;46,0;0,0;7;2013;0,0
Z149;2013-08-01;MG;154;57,3;103,3;46,0;0,0;8;2013;0,0
Z149;2013-09-01;MG;154;57,3;103,3;46,0;0,0;9;2013;0,0
Z149;2013-10-01;MG;154;57,3;103,3;46,0;0,0;10;2013;0,0
Z149;2013-11-01;MG;154;57,3;103,3;46,0;0,0;11;2013;0,0
Z149;2013-12-01;MG;154;57,3;103,3;46,0;0,0;12;2013;0,0
Z149;2014-01-01;MG;154;57,3;103,3;46,0;0,0;1;2014;0,0
Z149;2014-02-01;MG;154;57,3;103,3;46,0;0,0;2;2014;0,0
Z149;2014-03-01;MG;154;57,3;103,3;46,0;0,0;3;2014;0,0
Z149;2014-04-01;MG;154;57,3;103,3;46,0;0,0;4;2014;0,0
Z149;2014-05-01;MG;154;57,3;103,3;46,0;0,0;5;2014;0,0
Z149;2014-06-01;MG;154;57,3;103,3;46,0;0,0;6;2014;0,0
Z149;2014-07-01;MG;154;57,3;103,3;46,0;0,0;7;2014;0,0
Z149;2014-08-01;MG;154;57,3;103,3;46,0;0,0;8;2014;0,0
Z149;2014-09-01;MG;154;57,3;103,3;46,0;0,0;9;2014;0,0
Z149;2014-10-01;MG;154;57,3;103,3;46,0;0,0;10;2014;0,0
Z149;2014-11-01;MG;154;57,3;103,3;46,0;0,0;11;2014;0,0
Z149;2014-12-01;MG;154;57,3;103,3;46,0;0,0;12;2014;0,0
Z149;2015-01-01;MG;154;57,3;103,3;46,0;0,0;1;2015;0,0
Z149;2015-02-01;MG;154;57,3;103,3;46,0;0,0;2;2015;0,0
Z149;2015-03-01;MG;154;57,3;103,3;46,0;0,0;3;2015;0,0
Z149;2015-04-01;MG;154;57,3;103,3;46,0;0,0;4;2015;0,0
Z149;2015-05-01;MG;154;57,3;103,3;46,0;0,0;5;2015;0,0
Z149;2015-06-01;MG;154;57,3;103,3;46,0;0,0;6;2015;0,0
Z149;2015-07-01;MG;154;57,3;103,3;46,0;0,0;7;2015;0,0
Z149;2015-08-01;MG;154;57,3;103,3;46,0;0,0;8;2015;0,0
Z149;2015-09-01;MG;154;57,3;103,3;46,0;0,0;9;2015;0,0
Z149;2015-10-01;MG;154;57,3;103,3;46,0;0,0;10;2015;0,0
Z149;2015-11-01;MG;154;57,3;103,3;46,0;0,0;11;2015;0,0
Z149;2015-12-01;MG;154;57,3;103,3;46,0;0,0;12;2015;0,0
Z149;2016-01-01;MG;154;57,3;103,3;46,0;0,0;1;2016;0,0
Z149;2016-02-01;MG;154;57,3;103,3;46,0;0,0;2;2016;0,0
Z149;2016-03-01;MG;154;57,3;103,3;46,0;0,0;3;2016;0,0
Z149;2016-04-01;MG;154;57,3;103,3;46,0;0,0;4;2016;0,0
Z149;2016-05-01;MG;154;57,3;103,3;46,0;0,0;5;2016;0,0
Z149;2016-06-01;MG;154;57,3;103,3;46,0;0,0;6;2016;0,0
Z149;2016-07-01;MG;154;57,3;103,3;46,0;0,0;7;2016;0,0
Z149;2016-08-01;MG;154;57,3;103,3;46,0;0,0;8;2016;0,0
Z149;2016-09-01;MG;154;57,3;103,3;46,0;0,0;9;2016;0,0
Z149;2016-10-01;MG;154;57,3;103,3;46,0;0,0;10;2016;0,0
Z149;2016-11-01;MG;154;57,3;103,3;46,0;0,0;11;2016;0,0
Z149;2016-12-01;MG;154;57,3;103,3;46,0;0,0;12;2016;0,0
Z149;2017-01-01;MG;154;57,3;103,3;46,0;0,0;1;2017;0,0
Z149;2017-02-01;MG;154;57,3;103,3;46,0;0,0;2;2017;0,0
Z149;2017-03-01;MG;154;57,3;103,3;46,0;0,0;3;2017;0,0
Z149;2017-04-01;MG;154;57,3;103,3;46,0;0,0;4;2017;0,0
Z149;2017-05-01;MG;154;57,3;103,3;46,0;0,0;5;2017;0,0
Z149;2017-06-01;MG;154;57,3;103,3;46,0;0,0;6;2017;0,0
Z150;2012-01-01;MG;265;532,5;589,1;56,60000000000002;0,0;1;2012;0,0
Z150;2012-02-01;MG;265;532,5;589,1;56,60000000000002;0,0;2;2012;0,0
Z150;2012-03-01;MG;265;532,5;589,1;56,60000000000002;0,0;3;2012;0,0
Z150;2012-04-01;MG;265;532,5;589,1;56,60000000000002;0,0;4;2012;0,0
Z150;2012-05-01;MG;265;532,5;589,1;56,60000000000002;0,0;5;2012;0,0
Z150;2012-06-01;MG;265;532,5;589,1;56,60000000000002;0,0;6;2012;0,0
Z150;2012-07-01;MG;265;532,5;589,1;56,60000000000002;0,0;7;2012;0,0
Z150;2012-08-01;MG;265;532,5;589,1;56,60000000000002;0,0;8;2012;0,0
Z150;2012-09-01;MG;265;532,5;589,1;56,60000000000002;0,0;9;2012;0,0
Z150;2012-10-01;MG;265;532,5;589,1;56,60000000000002;0,0;10;2012;0,0
Z150;2012-11-01;MG;265;532,5;589,1;56,60000000000002;0,0;11;2012;0,0
Z150;2012-12-01;MG;265;532,5;589,1;56,60000000000002;0,0;12;2012;0,0
Z150;2013-01-01;MG;265;532,5;589,1;56,60000000000002;0,0;1;2013;0,0
Z150;2013-02-01;MG;265;532,5;589,1;56,60000000000002;0,0;2;2013;0,0
Z150;2013-03-01;MG;265;532,5;589,1;56,60000000000002;0,0;3;2013;0,0
Z150;2013-04-01;MG;265;532,5;589,1;56,60000000000002;0,0;4;2013;0,0
Z150;2013-05-01;MG;265;532,5;589,1;56,60000000000002;0,0;5;2013;0,0
Z150;2013-06-01;MG;265;532,5;589,1;56,60000000000002;0,0;6;2013;0,0
Z150;2013-07-01;MG;265;532,5;589,1;56,60000000000002;0,0;7;2013;0,0
Z150;2013-08-01;MG;265;532,5;589,1;56,60000000000002;0,0;8;2013;0,0
Z150;2013-09-01;MG;265;532,5;589,1;56,60000000000002;0,0;9;2013;0,0
Z150;2013-10-01;MG;265;532,5;589,1;56,60000000000002;0,0;10;2013;0,0
Z150;2013-11-01;MG;265;532,5;589,1;56,60000000000002;0,0;11;2013;0,0
Z150;2013-12-01;MG;265;532,5;589,1;56,60000000000002;0,0;12;2013;0,0
Z150;2014-01-01;MG;265;532,5;589,1;56,60000000000002;0,0;1;2014;0,0
Z150;2014-02-01;MG;265;532,5;589,1;56,60000000000002;0,0;2;2014;0,0
Z150;2014-03-01;MG;265;532,5;589,1;56,60000000000002;0,0;3;2014;0,0
Z150;2014-04-01;MG;265;532,5;589,1;56,60000000000002;0,0;4;2014;0,0
Z150;2014-05-01;MG;265;532,5;589,1;56,60000000000002;0,0;5;2014;0,0
Z150;2014-06-01;MG;265;532,5;589,1;56,60000000000002;0,0;6;2014;0,0
Z150;2014-07-01;MG;265;532,5;589,1;56,60000000000002;0,0;7;2014;0,0
Z150;2014-08-01;MG;265;532,5;589,1;56,60000000000002;0,0;8;2014;0,0
Z150;2014-09-01;MG;265;532,5;589,1;56,60000000000002;0,0;9;2014;0,0
Z150;2014-10-01;MG;265;532,5;589,1;56,60000000000002;0,0;10;2014;0,0
Z150;2014-11-01;MG;265;532,5;589,1;56,60000000000002;0,0;11;2014;0,0
Z150;2014-12-01;MG;265;532,5;589,1;56,60000000000002;0,0;12;2014;0,0
Z150;2015-01-01;MG;265;532,5;589,1;56,60000000000002;0,0;1;2015;0,0
Z150;2015-02-01;MG;265;532,5;589,1;56,60000000000002;0,0;2;2015;0,0
Z150;2015-03-01;MG;265;532,5;589,1;56,60000000000002;0,0;3;2015;0,0
Z150;2015-04-01;MG;265;532,5;589,1;56,60000000000002;0,0;4;2015;0,0
Z150;2015-05-01;MG;265;532,5;589,1;56,60000000000002;0,0;5;2015;0,0
Z150;2015-06-01;MG;265;532,5;589,1;56,60000000000002;0,0;6;2015;0,0
Z150;2015-07-01;MG;265;532,5;589,1;56,60000000000002;0,0;7;2015;0,0
Z150;2015-08-01;MG;265;532,5;589,1;56,60000000000002;0,0;8;2015;0,0
Z150;2015-09-01;MG;265;532,5;589,1;56,60000000000002;0,0;9;2015;0,0
Z150;2015-10-01;MG;265;532,5;589,1;56,60000000000002;0,0;10;2015;0,0
Z150;2015-11-01;MG;265;532,5;589,1;56,60000000000002;0,0;11;2015;0,0
Z150;2015-12-01;MG;265;532,5;589,1;56,60000000000002;0,0;12;2015;0,0
Z150;2016-01-01;MG;265;532,5;589,1;56,60000000000002;0,0;1;2016;0,0
Z150;2016-02-01;MG;265;532,5;589,1;56,60000000000002;0,0;2;2016;0,0
Z150;2016-03-01;MG;265;532,5;589,1;56,60000000000002;0,0;3;2016;0,0
Z150;2016-04-01;MG;265;532,5;589,1;56,60000000000002;0,0;4;2016;0,0
Z150;2016-05-01;MG;265;532,5;589,1;56,60000000000002;0,0;5;2016;0,0
Z150;2016-06-01;MG;265;532,5;589,1;56,60000000000002;0,0;6;2016;0,0
Z150;2016-07-01;MG;265;532,5;589,1;56,60000000000002;0,0;7;2016;0,0
Z150;2016-08-01;MG;265;532,5;589,1;56,60000000000002;0,0;8;2016;0,0
Z150;2016-09-01;MG;265;532,5;589,1;56,60000000000002;0,0;9;2016;0,0
Z150;2016-10-01;MG;265;532,5;589,1;56,60000000000002;0,0;10;2016;0,0
Z150;2016-11-01;MG;265;532,5;589,1;56,60000000000002;0,0;11;2016;0,0
Z150;2016-12-01;MG;265;532,5;589,1;56,60000000000002;0,0;12;2016;0,0
Z150;2017-01-01;MG;265;532,5;589,1;56,60000000000002;0,0;1;2017;0,0
Z150;2017-02-01;MG;265;532,5;589,1;56,60000000000002;0,0;2;2017;0,0
Z150;2017-03-01;MG;265;532,5;589,1;56,60000000000002;0,0;3;2017;0,0
Z150;2017-04-01;MG;265;532,5;589,1;56,60000000000002;0,0;4;2017;0,0
Z150;2017-05-01;MG;265;532,5;589,1;56,60000000000002;0,0;5;2017;0,0
Z150;2017-06-01;MG;265;532,5;589,1;56,60000000000002;0,0;6;2017;0,0
Z151;2012-01-01;MG;364;194,1;277,7;83,6;0,0;1;2012;0,0
Z151;2012-02-01;MG;364;194,1;277,7;83,6;0,0;2;2012;0,0
Z151;2012-03-01;MG;364;194,1;277,7;83,6;0,0;3;2012;0,0
Z151;2012-04-01;MG;364;194,1;277,7;83,6;0,0;4;2012;0,0
Z151;2012-05-01;MG;364;194,1;277,7;83,6;0,0;5;2012;0,0
Z151;2012-06-01;MG;364;194,1;277,7;83,6;0,0;6;2012;0,0
Z151;2012-07-01;MG;364;194,1;277,7;83,6;0,0;7;2012;0,0
Z151;2012-08-01;MG;364;194,1;277,7;83,6;0,0;8;2012;0,0
Z151;2012-09-01;MG;364;194,1;277,7;83,6;0,0;9;2012;0,0
Z151;2012-10-01;MG;364;194,1;277,7;83,6;0,0;10;2012;0,0
Z151;2012-11-01;MG;364;194,1;277,7;83,6;0,0;11;2012;0,0
Z151;2012-12-01;MG;364;194,1;277,7;83,6;0,0;12;2012;0,0
Z151;2013-01-01;MG;364;194,1;277,7;83,6;0,0;1;2013;0,0
Z151;2013-02-01;MG;364;194,1;277,7;83,6;0,0;2;2013;0,0
Z151;2013-03-01;MG;364;194,1;277,7;83,6;0,0;3;2013;0,0
Z151;2013-04-01;MG;364;194,1;277,7;83,6;0,0;4;2013;0,0
Z151;2013-05-01;MG;364;194,1;277,7;83,6;0,0;5;2013;0,0
Z151;2013-06-01;MG;364;194,1;277,7;83,6;0,0;6;2013;0,0
Z151;2013-07-01;MG;364;194,1;277,7;83,6;0,0;7;2013;0,0
Z151;2013-08-01;MG;364;194,1;277,7;83,6;0,0;8;2013;0,0
Z151;2013-09-01;MG;364;194,1;277,7;83,6;0,0;9;2013;0,0
Z151;2013-10-01;MG;364;194,1;277,7;83,6;0,0;10;2013;0,0
Z151;2013-11-01;MG;364;194,1;277,7;83,6;0,0;11;2013;0,0
Z151;2013-12-01;MG;364;194,1;277,7;83,6;0,0;12;2013;0,0
Z151;2014-01-01;MG;364;194,1;277,7;83,6;0,0;1;2014;0,0
Z152;2012-04-01;MG;365;793,4;872,6;79,20000000000005;0,0;4;2012;0,0
Z152;2012-05-01;MG;365;793,4;872,6;79,20000000000005;0,0;5;2012;0,0
Z152;2012-06-01;MG;365;793,4;872,6;79,20000000000005;0,0;6;2012;0,0
Z152;2012-07-01;MG;365;793,4;872,6;79,20000000000005;0,0;7;2012;0,0
Z152;2012-08-01;MG;365;793,4;872,6;79,20000000000005;0,0;8;2012;0,0
Z152;2012-09-01;MG;365;793,4;872,6;79,20000000000005;0,0;9;2012;0,0
Z152;2012-10-01;MG;365;793,4;872,6;79,20000000000005;0,0;10;2012;0,0
Z152;2012-11-01;MG;365;793,4;872,6;79,20000000000005;0,0;11;2012;0,0
Z152;2012-12-01;MG;365;793,4;872,6;79,20000000000005;0,0;12;2012;0,0
Z152;2013-01-01;MG;365;793,4;872,6;79,20000000000005;0,0;1;2013;0,0
Z152;2013-02-01;MG;365;793,4;872,6;79,20000000000005;0,0;2;2013;0,0
Z152;2013-03-01;MG;365;793,4;872,6;79,20000000000005;0,0;3;2013;0,0
Z152;2013-04-01;MG;365;793,4;872,6;79,20000000000005;0,0;4;2013;0,0
Z152;2013-05-01;MG;365;793,4;872,6;79,20000000000005;0,0;5;2013;0,0
Z152;2013-06-01;MG;365;793,4;872,6;79,20000000000005;1,0;6;2013;0,0
Z152;2013-07-01;MG;365;793,4;872,6;79,20000000000005;0,0;7;2013;0,0
Z152;2013-08-01;MG;365;793,4;872,6;79,20000000000005;0,0;8;2013;0,0
Z152;2013-09-01;MG;365;793,4;872,6;79,20000000000005;0,0;9;2013;0,0
Z152;2013-10-01;MG;365;793,4;872,6;79,20000000000005;0,0;10;2013;0,0
Z152;2013-11-01;MG;365;793,4;872,6;79,20000000000005;0,0;11;2013;0,0
Z152;2013-12-01;MG;365;793,4;872,6;79,20000000000005;0,0;12;2013;0,0
Z152;2014-01-01;MG;365;793,4;872,6;79,20000000000005;0,0;1;2014;0,0
Z152;2014-02-01;MG;365;793,4;872,6;79,20000000000005;1,0;2;2014;0,0
Z152;2014-03-01;MG;365;793,4;872,6;79,20000000000005;0,0;3;2014;0,0
Z152;2014-04-01;MG;365;793,4;872,6;79,20000000000005;0,0;4;2014;0,0
Z152;2014-05-01;MG;365;793,4;872,6;79,20000000000005;0,0;5;2014;0,0
Z152;2014-06-01;MG;365;793,4;872,6;79,20000000000005;1,0;6;2014;0,0
Z152;2014-07-01;MG;365;793,4;872,6;79,20000000000005;1,0;7;2014;0,0
Z152;2014-08-01;MG;365;793,4;872,6;79,20000000000005;0,0;8;2014;0,0
Z152;2014-09-01;MG;365;793,4;872,6;79,20000000000005;1,0;9;2014;0,0
Z152;2014-10-01;MG;365;793,4;872,6;79,20000000000005;0,0;10;2014;0,0
Z152;2014-11-01;MG;365;793,4;872,6;79,20000000000005;0,0;11;2014;0,0
Z152;2014-12-01;MG;365;793,4;872,6;79,20000000000005;0,0;12;2014;0,0
Z152;2015-01-01;MG;365;793,4;872,6;79,20000000000005;0,0;1;2015;0,0
Z152;2015-02-01;MG;365;793,4;872,6;79,20000000000005;0,0;2;2015;0,0
Z152;2015-03-01;MG;365;793,4;872,6;79,20000000000005;0,0;3;2015;0,0
Z152;2015-04-01;MG;365;793,4;872,6;79,20000000000005;0,0;4;2015;0,0
Z152;2015-05-01;MG;365;793,4;872,6;79,20000000000005;0,0;5;2015;0,0
Z152;2015-06-01;MG;365;793,4;872,6;79,20000000000005;0,0;6;2015;0,0
Z152;2015-07-01;MG;365;793,4;872,6;79,20000000000005;0,0;7;2015;0,0
Z152;2015-08-01;MG;365;793,4;872,6;79,20000000000005;0,0;8;2015;0,0
Z152;2015-09-01;MG;365;793,4;872,6;79,20000000000005;0,0;9;2015;0,0
Z152;2015-10-01;MG;365;793,4;872,6;79,20000000000005;0,0;10;2015;0,0
Z152;2015-11-01;MG;365;793,4;872,6;79,20000000000005;0,0;11;2015;0,0
Z152;2015-12-01;MG;365;793,4;872,6;79,20000000000005;0,0;12;2015;0,0
Z152;2016-01-01;MG;365;793,4;872,6;79,20000000000005;0,0;1;2016;0,0
Z152;2016-02-01;MG;365;793,4;872,6;79,20000000000005;0,0;2;2016;0,0
Z152;2016-03-01;MG;365;793,4;872,6;79,20000000000005;1,0;3;2016;0,0
Z152;2016-04-01;MG;365;793,4;872,6;79,20000000000005;0,0;4;2016;0,0
Z152;2016-05-01;MG;365;793,4;872,6;79,20000000000005;0,0;5;2016;0,0
Z152;2016-06-01;MG;365;793,4;872,6;79,20000000000005;0,0;6;2016;0,0
Z152;2016-07-01;MG;365;793,4;872,6;79,20000000000005;0,0;7;2016;0,0
Z152;2016-08-01;MG;365;793,4;872,6;79,20000000000005;0,0;8;2016;0,0
Z152;2016-09-01;MG;365;793,4;872,6;79,20000000000005;0,0;9;2016;0,0
Z152;2016-10-01;MG;365;793,4;872,6;79,20000000000005;0,0;10;2016;0,0
Z152;2016-11-01;MG;365;793,4;872,6;79,20000000000005;0,0;11;2016;0,0
Z152;2016-12-01;MG;365;793,4;872,6;79,20000000000005;0,0;12;2016;0,0
Z152;2017-01-01;MG;365;793,4;872,6;79,20000000000005;1,0;1;2017;0,0
Z152;2017-02-01;MG;365;793,4;872,6;79,20000000000005;0,0;2;2017;0,0
Z152;2017-03-01;MG;365;793,4;872,6;79,20000000000005;0,0;3;2017;0,0
Z154;2012-07-01;MG;251;857,2;949,8;92,59999999999991;0,0;7;2012;0,0
Z154;2012-08-01;MG;251;857,2;949,8;92,59999999999991;0,0;8;2012;0,0
Z154;2012-09-01;MG;251;857,2;949,8;92,59999999999991;0,0;9;2012;0,0
Z154;2012-10-01;MG;251;857,2;949,8;92,59999999999991;0,0;10;2012;0,0
Z154;2012-11-01;MG;251;857,2;949,8;92,59999999999991;0,0;11;2012;0,0
Z154;2012-12-01;MG;251;857,2;949,8;92,59999999999991;0,0;12;2012;0,0
Z154;2013-01-01;MG;251;857,2;949,8;92,59999999999991;0,0;1;2013;0,0
Z154;2013-02-01;MG;251;857,2;949,8;92,59999999999991;0,0;2;2013;0,0
Z154;2013-03-01;MG;251;857,2;949,8;92,59999999999991;0,0;3;2013;0,0
Z154;2013-04-01;MG;251;857,2;949,8;92,59999999999991;0,0;4;2013;0,0
Z154;2013-05-01;MG;251;857,2;949,8;92,59999999999991;0,0;5;2013;0,0
Z154;2013-06-01;MG;251;857,2;949,8;92,59999999999991;0,0;6;2013;0,0
Z154;2013-07-01;MG;251;857,2;949,8;92,59999999999991;0,0;7;2013;0,0
Z154;2013-08-01;MG;251;857,2;949,8;92,59999999999991;0,0;8;2013;0,0
Z154;2013-09-01;MG;251;857,2;949,8;92,59999999999991;0,0;9;2013;0,0
Z154;2013-10-01;MG;251;857,2;949,8;92,59999999999991;0,0;10;2013;0,0
Z154;2013-11-01;MG;251;857,2;949,8;92,59999999999991;0,0;11;2013;0,0
Z154;2013-12-01;MG;251;857,2;949,8;92,59999999999991;0,0;12;2013;0,0
Z154;2014-01-01;MG;251;857,2;949,8;92,59999999999991;0,0;1;2014;0,0
Z154;2014-02-01;MG;251;857,2;949,8;92,59999999999991;0,0;2;2014;0,0
Z154;2014-03-01;MG;251;857,2;949,8;92,59999999999991;0,0;3;2014;0,0
Z154;2014-04-01;MG;251;857,2;949,8;92,59999999999991;0,0;4;2014;0,0
Z154;2014-05-01;MG;251;857,2;949,8;92,59999999999991;0,0;5;2014;0,0
Z154;2014-06-01;MG;251;857,2;949,8;92,59999999999991;0,0;6;2014;0,0
Z154;2014-07-01;MG;251;857,2;949,8;92,59999999999991;0,0;7;2014;0,0
Z154;2014-08-01;MG;251;857,2;949,8;92,59999999999991;0,0;8;2014;0,0
Z154;2014-09-01;MG;251;857,2;949,8;92,59999999999991;0,0;9;2014;0,0
Z154;2014-10-01;MG;251;857,2;949,8;92,59999999999991;0,0;10;2014;0,0
Z154;2014-11-01;MG;251;857,2;949,8;92,59999999999991;0,0;11;2014;0,0
Z154;2014-12-01;MG;251;857,2;949,8;92,59999999999991;0,0;12;2014;0,0
Z154;2015-01-01;MG;251;857,2;949,8;92,59999999999991;0,0;1;2015;0,0
Z154;2015-02-01;MG;251;857,2;949,8;92,59999999999991;0,0;2;2015;0,0
Z154;2015-03-01;MG;251;857,2;949,8;92,59999999999991;0,0;3;2015;0,0
Z154;2015-04-01;MG;251;857,2;949,8;92,59999999999991;0,0;4;2015;0,0
Z154;2015-05-01;MG;251;857,2;949,8;92,59999999999991;0,0;5;2015;0,0
Z154;2015-06-01;MG;251;857,2;949,8;92,59999999999991;0,0;6;2015;0,0
Z154;2015-07-01;MG;251;857,2;949,8;92,59999999999991;0,0;7;2015;0,0
Z157;2012-09-01;MG;153;0,0;108,1;108,1;0,0;9;2012;0,0
Z157;2012-10-01;MG;153;0,0;108,1;108,1;0,0;10;2012;0,0
Z157;2012-11-01;MG;153;0,0;108,1;108,1;1,0;11;2012;0,0
Z157;2012-12-01;MG;153;0,0;108,1;108,1;0,0;12;2012;0,0
Z157;2013-01-01;MG;153;0,0;108,1;108,1;0,0;1;2013;0,0
Z157;2013-02-01;MG;153;0,0;108,1;108,1;0,0;2;2013;0,0
Z157;2013-03-01;MG;153;0,0;108,1;108,1;0,0;3;2013;0,0
Z157;2013-04-01;MG;153;0,0;108,1;108,1;0,0;4;2013;0,0
Z157;2013-05-01;MG;153;0,0;108,1;108,1;1,0;5;2013;0,0
Z157;2013-06-01;MG;153;0,0;108,1;108,1;0,0;6;2013;0,0
Z157;2013-07-01;MG;153;0,0;108,1;108,1;3,0;7;2013;0,0
Z157;2013-08-01;MG;153;0,0;108,1;108,1;0,0;8;2013;0,0
Z157;2013-09-01;MG;153;0,0;108,1;108,1;0,0;9;2013;0,0
Z157;2013-10-01;MG;153;0,0;108,1;108,1;0,0;10;2013;0,0
Z157;2013-11-01;MG;153;0,0;108,1;108,1;1,0;11;2013;0,0
Z157;2013-12-01;MG;153;0,0;108,1;108,1;0,0;12;2013;0,0
Z157;2014-01-01;MG;153;0,0;108,1;108,1;0,0;1;2014;0,0
Z157;2014-02-01;MG;153;0,0;108,1;108,1;0,0;2;2014;0,0
Z158;2012-11-01;MG;365;708,9;793,4;84,5;0,0;11;2012;0,0
Z158;2012-12-01;MG;365;708,9;793,4;84,5;0,0;12;2012;0,0
Z158;2013-01-01;MG;365;708,9;793,4;84,5;0,0;1;2013;0,0
Z158;2013-02-01;MG;365;708,9;793,4;84,5;0,0;2;2013;0,0
Z158;2013-03-01;MG;365;708,9;793,4;84,5;0,0;3;2013;0,0
Z158;2013-04-01;MG;365;708,9;793,4;84,5;0,0;4;2013;0,0
Z158;2013-05-01;MG;365;708,9;793,4;84,5;0,0;5;2013;0,0
Z158;2013-06-01;MG;365;708,9;793,4;84,5;1,0;6;2013;0,0
Z158;2013-07-01;MG;365;708,9;793,4;84,5;0,0;7;2013;0,0
Z158;2013-08-01;MG;365;708,9;793,4;84,5;1,0;8;2013;0,0
Z158;2013-09-01;MG;365;708,9;793,4;84,5;0,0;9;2013;0,0
Z158;2013-10-01;MG;365;708,9;793,4;84,5;0,0;10;2013;0,0
Z158;2013-11-01;MG;365;708,9;793,4;84,5;0,0;11;2013;0,0
Z158;2013-12-01;MG;365;708,9;793,4;84,5;1,0;12;2013;0,0
Z158;2014-01-01;MG;365;708,9;793,4;84,5;1,0;1;2014;0,0
Z158;2014-02-01;MG;365;708,9;793,4;84,5;1,0;2;2014;0,0
Z158;2014-03-01;MG;365;708,9;793,4;84,5;0,0;3;2014;0,0
Z158;2014-04-01;MG;365;708,9;793,4;84,5;0,0;4;2014;0,0
Z158;2014-05-01;MG;365;708,9;793,4;84,5;1,0;5;2014;0,0
Z158;2014-06-01;MG;365;708,9;793,4;84,5;1,0;6;2014;0,0
Z158;2014-07-01;MG;365;708,9;793,4;84,5;0,0;7;2014;0,0
Z158;2014-08-01;MG;365;708,9;793,4;84,5;0,0;8;2014;0,0
Z158;2014-09-01;MG;365;708,9;793,4;84,5;0,0;9;2014;0,0
Z158;2014-10-01;MG;365;708,9;793,4;84,5;0,0;10;2014;0,0
Z158;2014-11-01;MG;365;708,9;793,4;84,5;0,0;11;2014;0,0
Z158;2014-12-01;MG;365;708,9;793,4;84,5;0,0;12;2014;0,0
Z158;2015-01-01;MG;365;708,9;793,4;84,5;0,0;1;2015;0,0
Z158;2015-02-01;MG;365;708,9;793,4;84,5;0,0;2;2015;0,0
Z158;2015-03-01;MG;365;708,9;793,4;84,5;1,0;3;2015;0,0
Z158;2015-04-01;MG;365;708,9;793,4;84,5;0,0;4;2015;0,0
Z158;2015-05-01;MG;365;708,9;793,4;84,5;1,0;5;2015;0,0
Z158;2015-06-01;MG;365;708,9;793,4;84,5;0,0;6;2015;0,0
Z158;2015-07-01;MG;365;708,9;793,4;84,5;0,0;7;2015;0,0
Z158;2015-08-01;MG;365;708,9;793,4;84,5;0,0;8;2015;0,0
Z158;2015-09-01;MG;365;708,9;793,4;84,5;0,0;9;2015;0,0
Z158;2015-10-01;MG;365;708,9;793,4;84,5;0,0;10;2015;0,0
Z158;2015-11-01;MG;365;708,9;793,4;84,5;0,0;11;2015;0,0
Z158;2015-12-01;MG;365;708,9;793,4;84,5;0,0;12;2015;0,0
Z158;2016-01-01;MG;365;708,9;793,4;84,5;1,0;1;2016;0,0
Z158;2016-02-01;MG;365;708,9;793,4;84,5;0,0;2;2016;0,0
Z158;2016-03-01;MG;365;708,9;793,4;84,5;0,0;3;2016;0,0
Z158;2016-04-01;MG;365;708,9;793,4;84,5;0,0;4;2016;0,0
Z158;2016-05-01;MG;365;708,9;793,4;84,5;0,0;5;2016;0,0
Z158;2016-06-01;MG;365;708,9;793,4;84,5;0,0;6;2016;0,0
